,Symbol,Company,Month,EPS_Estimate,Reported_EPS,Surprise (%),Sign,Expectation,Performance
691,UBS,UBS Group AG,2020/5/5,0.39,0.43,11.69,positive,Significantly_Above,OutP
692,UBS,UBS Group AG,2020/4/5,0.32299999999999995,0.377,21.83,positive,Significantly_Above,OutP
693,UBS,UBS Group AG,2020/3/6,0.257,0.32299999999999995,31.97,positive,Significantly_Above,OutP
694,UBS,UBS Group AG,2020/1/21,0.19,0.27,42.11,positive,Significantly_Above,OutP
695,UBS,UBS Group AG,2019/12/22,0.21,0.28300000000000003,36.073,positive,Significantly_Above,OutP
696,UBS,UBS Group AG,2019/11/22,0.23,0.297,30.037,positive,Significantly_Above,OutP
697,UBS,UBS Group AG,2019/11/20,0.25,0.31,24.0,positive,Significantly_Above,OutP
698,UBS,UBS Group AG,2019/10/21,0.29,0.33,16.0,positive,Significantly_Above,regular
699,UBS,UBS Group AG,2019/9/21,0.33,0.35,8.0,positive,Above_Average,regular
701,UBS,UBS Group AG,2019/7/21,0.33,0.34700000000000003,6.827000000000001,positive,Above_Average,OutP
702,UBS,UBS Group AG,2019/6/21,0.29,0.32299999999999995,13.652999999999999,positive,Significantly_Above,OutP
703,UBS,UBS Group AG,2019/4/25,0.25,0.3,20.48,positive,Significantly_Above,regular
704,UBS,UBS Group AG,2019/3/26,0.243,0.263,7.242999999999999,positive,Above_Average,regular
705,UBS,UBS Group AG,2019/2/24,0.237,0.22699999999999998,-5.992999999999999,negative,Below_Average,UnderP
706,UBS,UBS Group AG,2019/1/22,0.23,0.19,-19.23,negative,Significantly_Below,UnderP
707,UBS,UBS Group AG,2018/12/23,0.26,0.243,-9.657,negative,Below_Average,regular
708,UBS,UBS Group AG,2018/11/23,0.29,0.297,-0.083,negative,Neg_Average,regular
709,UBS,UBS Group AG,2018/10/25,0.32,0.35,9.49,positive,Above_Average,OutP
710,UBS,UBS Group AG,2018/9/25,0.337,0.35700000000000004,6.87,positive,Above_Average,OutP
711,UBS,UBS Group AG,2018/8/26,0.353,0.363,4.25,positive,Pos_Average,OutP
712,UBS,UBS Group AG,2018/7/24,0.37,0.37,1.63,positive,Pos_Average,OutP
713,UBS,UBS Group AG,2018/6/24,0.37,0.38,3.887,positive,Pos_Average,OutP
714,UBS,UBS Group AG,2018/5/25,0.37,0.39,6.143,positive,Above_Average,OutP
715,UBS,UBS Group AG,2018/4/23,0.37,0.4,8.4,positive,Above_Average,OutP
716,UBS,UBS Group AG,2018/3/24,0.32,0.35700000000000004,13.093,positive,Significantly_Above,OutP
717,UBS,UBS Group AG,2018/2/22,0.27,0.313,17.787,positive,Significantly_Above,OutP
718,UBS,UBS Group AG,2018/1/22,0.22,0.27,22.48,positive,Significantly_Above,OutP
719,UBS,UBS Group AG,2017/12/23,0.263,0.29,13.54,positive,Significantly_Above,regular
720,UBS,UBS Group AG,2017/11/23,0.307,0.31,4.6,positive,Pos_Average,regular
721,UBS,UBS Group AG,2017/10/27,0.35,0.33,-4.34,negative,Neg_Average,regular
722,UBS,UBS Group AG,2017/9/27,0.35,0.34700000000000003,-0.107,negative,Neg_Average,regular
723,UBS,UBS Group AG,2017/8/28,0.35,0.363,4.127,positive,Pos_Average,OutP
724,UBS,UBS Group AG,2017/7/28,0.35,0.38,8.36,positive,Above_Average,OutP
725,UBS,UBS Group AG,2017/6/28,0.34299999999999997,0.38299999999999995,11.633,positive,Significantly_Above,OutP
726,UBS,UBS Group AG,2017/5/29,0.337,0.387,14.907,positive,Significantly_Above,OutP
727,UBS,UBS Group AG,2017/4/28,0.33,0.39,18.18,positive,Significantly_Above,OutP
728,UBS,UBS Group AG,2017/3/29,0.28,0.34299999999999997,24.323,positive,Significantly_Above,OutP
729,UBS,UBS Group AG,2017/2/27,0.23,0.297,30.467,positive,Significantly_Above,OutP
730,UBS,UBS Group AG,2017/1/27,0.18,0.25,36.61,positive,Significantly_Above,OutP
731,UBS,UBS Group AG,2016/12/28,0.217,0.27,26.706999999999997,positive,Significantly_Above,OutP
732,UBS,UBS Group AG,2016/11/28,0.253,0.29,16.803,positive,Significantly_Above,OutP
733,UBS,UBS Group AG,2016/10/28,0.29,0.31,6.9,positive,Above_Average,OutP
734,UBS,UBS Group AG,2016/9/28,0.193,0.31,4.6,positive,Pos_Average,regular
735,UBS,UBS Group AG,2016/8/29,0.09699999999999999,0.31,2.3,positive,Pos_Average,regular
737,UBS,UBS Group AG,2016/6/29,0.09699999999999999,0.297,-1.973,negative,Neg_Average,UnderP
738,UBS,UBS Group AG,2016/5/30,0.193,0.28300000000000003,-3.947,negative,Neg_Average,UnderP
739,UBS,UBS Group AG,2016/5/3,0.29,0.27,-5.92,negative,Below_Average,UnderP
740,UBS,UBS Group AG,2016/4/3,0.32299999999999995,0.3,-6.273,negative,Below_Average,UnderP
741,UBS,UBS Group AG,2016/3/4,0.35700000000000004,0.33,-6.627000000000001,negative,Below_Average,regular
742,UBS,UBS Group AG,2016/2/2,0.39,0.36,-6.98,negative,Below_Average,regular
750,USB,U.S. Bancorp,2021/3/16,0.93,0.317,0.107,positive,Pos_Average,OutP
751,USB,U.S. Bancorp,2021/2/14,0.94,0.633,0.213,positive,Pos_Average,OutP
752,USB,U.S. Bancorp,2021/1/20,0.95,0.95,0.32,positive,Pos_Average,OutP
753,USB,U.S. Bancorp,2020/12/21,0.937,0.963,3.103,positive,Pos_Average,OutP
754,USB,U.S. Bancorp,2020/11/21,0.9229999999999999,0.977,5.8870000000000005,positive,Above_Average,OutP
755,USB,U.S. Bancorp,2020/10/14,0.91,0.99,8.67,positive,Above_Average,OutP
756,USB,U.S. Bancorp,2020/9/14,0.68,0.797,34.007,positive,Significantly_Above,OutP
757,USB,U.S. Bancorp,2020/8/15,0.45,0.603,59.343,positive,Significantly_Above,OutP
758,USB,U.S. Bancorp,2020/7/15,0.22,0.41,84.68,positive,Significantly_Above,OutP
759,USB,U.S. Bancorp,2020/6/15,0.34,0.513,64.28699999999999,positive,Significantly_Above,OutP
760,USB,U.S. Bancorp,2020/5/16,0.46,0.617,43.893,positive,Significantly_Above,OutP
761,USB,U.S. Bancorp,2020/4/15,0.58,0.72,23.5,positive,Significantly_Above,regular
762,USB,U.S. Bancorp,2020/3/16,0.747,0.78,10.01,positive,Significantly_Above,regular
763,USB,U.S. Bancorp,2020/2/15,0.9129999999999999,0.84,-3.48,negative,Neg_Average,UnderP
764,USB,U.S. Bancorp,2020/1/15,1.08,0.9,-16.97,negative,Significantly_Below,UnderP
765,USB,U.S. Bancorp,2019/12/16,1.09,0.983,-10.142999999999999,negative,Significantly_Below,regular
766,USB,U.S. Bancorp,2019/11/16,1.1,1.067,-3.3169999999999997,negative,Neg_Average,regular
767,USB,U.S. Bancorp,2019/10/16,1.11,1.15,3.51,positive,Pos_Average,OutP
768,USB,U.S. Bancorp,2019/9/16,1.097,1.13,3.0269999999999997,positive,Pos_Average,OutP
769,USB,U.S. Bancorp,2019/8/17,1.083,1.11,2.543,positive,Pos_Average,OutP
770,USB,U.S. Bancorp,2019/7/17,1.07,1.09,2.06,positive,Pos_Average,OutP
771,USB,U.S. Bancorp,2019/6/17,1.047,1.06,1.307,positive,Pos_Average,regular
772,USB,U.S. Bancorp,2019/5/18,1.023,1.03,0.5529999999999999,positive,Pos_Average,regular
773,USB,U.S. Bancorp,2019/4/17,1.0,1.0,-0.2,negative,Neg_Average,regular
774,USB,U.S. Bancorp,2019/3/18,1.02,1.023,0.27699999999999997,positive,Pos_Average,OutP
775,USB,U.S. Bancorp,2019/2/16,1.04,1.047,0.753,positive,Pos_Average,OutP
776,USB,U.S. Bancorp,2019/1/16,1.06,1.07,1.23,positive,Pos_Average,OutP
777,USB,U.S. Bancorp,2018/12/17,1.057,1.067,1.3,positive,Pos_Average,OutP
778,USB,U.S. Bancorp,2018/11/17,1.053,1.063,1.37,positive,Pos_Average,OutP
779,USB,U.S. Bancorp,2018/10/17,1.05,1.06,1.44,positive,Pos_Average,OutP
780,USB,U.S. Bancorp,2018/9/17,1.033,1.047,1.49,positive,Pos_Average,OutP
781,USB,U.S. Bancorp,2018/8/18,1.0170000000000001,1.033,1.54,positive,Pos_Average,OutP
782,USB,U.S. Bancorp,2018/7/18,1.0,1.02,1.59,positive,Pos_Average,OutP
783,USB,U.S. Bancorp,2018/6/18,0.983,1.0,1.59,positive,Pos_Average,OutP
784,USB,U.S. Bancorp,2018/5/19,0.9670000000000001,0.98,1.59,positive,Pos_Average,OutP
785,USB,U.S. Bancorp,2018/4/18,0.95,0.96,1.59,positive,Pos_Average,OutP
786,USB,U.S. Bancorp,2018/3/19,0.9229999999999999,0.9329999999999999,1.52,positive,Pos_Average,OutP
787,USB,U.S. Bancorp,2018/2/17,0.897,0.907,1.45,positive,Pos_Average,OutP
788,USB,U.S. Bancorp,2018/1/17,0.87,0.88,1.38,positive,Pos_Average,OutP
789,USB,U.S. Bancorp,2017/12/18,0.873,0.88,0.883,positive,Pos_Average,regular
790,USB,U.S. Bancorp,2017/11/18,0.877,0.88,0.387,positive,Pos_Average,regular
791,USB,U.S. Bancorp,2017/10/18,0.88,0.88,-0.11,negative,Neg_Average,regular
792,USB,U.S. Bancorp,2017/9/18,0.867,0.87,0.163,positive,Pos_Average,OutP
793,USB,U.S. Bancorp,2017/8/19,0.853,0.86,0.43700000000000006,positive,Pos_Average,OutP
794,USB,U.S. Bancorp,2017/7/19,0.84,0.85,0.71,positive,Pos_Average,OutP
795,USB,U.S. Bancorp,2017/6/19,0.8270000000000001,0.84,1.307,positive,Pos_Average,OutP
796,USB,U.S. Bancorp,2017/5/20,0.813,0.83,1.903,positive,Pos_Average,OutP
797,USB,U.S. Bancorp,2017/4/19,0.8,0.82,2.5,positive,Pos_Average,OutP
798,USB,U.S. Bancorp,2017/3/20,0.8029999999999999,0.82,2.1630000000000003,positive,Pos_Average,OutP
799,USB,U.S. Bancorp,2017/2/18,0.807,0.82,1.827,positive,Pos_Average,OutP
800,USB,U.S. Bancorp,2017/1/18,0.81,0.82,1.49,positive,Pos_Average,OutP
801,USB,U.S. Bancorp,2016/12/19,0.8170000000000001,0.8270000000000001,1.2329999999999999,positive,Pos_Average,OutP
802,USB,U.S. Bancorp,2016/11/19,0.823,0.833,0.977,positive,Pos_Average,OutP
803,USB,U.S. Bancorp,2016/10/19,0.83,0.84,0.72,positive,Pos_Average,OutP
804,USB,U.S. Bancorp,2016/9/19,0.82,0.8370000000000001,1.643,positive,Pos_Average,OutP
805,USB,U.S. Bancorp,2016/8/20,0.81,0.833,2.5669999999999997,positive,Pos_Average,OutP
806,USB,U.S. Bancorp,2016/7/15,0.8,0.83,3.49,positive,Pos_Average,OutP
807,USB,U.S. Bancorp,2016/6/15,0.787,0.807,2.4130000000000003,positive,Pos_Average,OutP
808,USB,U.S. Bancorp,2016/5/16,0.773,0.7829999999999999,1.337,positive,Pos_Average,OutP
809,USB,U.S. Bancorp,2016/4/20,0.76,0.76,0.26,positive,Pos_Average,OutP
810,USB,U.S. Bancorp,2016/3/21,0.77,0.77,0.217,positive,Pos_Average,OutP
811,USB,U.S. Bancorp,2016/2/20,0.78,0.78,0.17300000000000001,positive,Pos_Average,regular
812,USB,U.S. Bancorp,2016/1/15,0.79,0.79,0.13,positive,Pos_Average,regular
820,WFC,Wells Fargo & Co,2021/3/15,0.6,0.213,2.34,positive,Pos_Average,OutP
821,WFC,Wells Fargo & Co,2021/2/13,0.6,0.42700000000000005,4.68,positive,Pos_Average,OutP
822,WFC,Wells Fargo & Co,2021/1/15,0.6,0.64,7.02,positive,Above_Average,regular
823,WFC,Wells Fargo & Co,2020/12/16,0.55,0.5670000000000001,2.457,positive,Pos_Average,regular
824,WFC,Wells Fargo & Co,2020/11/16,0.5,0.493,-2.1069999999999998,negative,Neg_Average,UnderP
825,WFC,Wells Fargo & Co,2020/10/14,0.45,0.42,-6.67,negative,Below_Average,UnderP
826,WFC,Wells Fargo & Co,2020/9/14,0.233,0.06,-81.113,negative,Significantly_Below,UnderP
827,WFC,Wells Fargo & Co,2020/8/15,0.017,-0.3,-155.55700000000002,negative,Significantly_Below,UnderP
828,WFC,Wells Fargo & Co,2020/7/14,-0.2,-0.66,-230.0,negative,Significantly_Below,UnderP
829,WFC,Wells Fargo & Co,2020/6/14,-0.023,-0.43700000000000006,-185.64700000000002,negative,Significantly_Below,UnderP
830,WFC,Wells Fargo & Co,2020/5/15,0.153,-0.213,-141.293,negative,Significantly_Below,UnderP
831,WFC,Wells Fargo & Co,2020/4/14,0.33,0.01,-96.94,negative,Significantly_Below,UnderP
832,WFC,Wells Fargo & Co,2020/3/15,0.593,0.207,-80.15,negative,Significantly_Below,UnderP
833,WFC,Wells Fargo & Co,2020/2/14,0.857,0.40299999999999997,-63.36,negative,Significantly_Below,UnderP
834,WFC,Wells Fargo & Co,2020/1/14,1.12,0.6,-46.57,negative,Significantly_Below,UnderP
835,WFC,Wells Fargo & Co,2019/12/15,1.13,0.7070000000000001,-37.597,negative,Significantly_Below,UnderP
836,WFC,Wells Fargo & Co,2019/11/15,1.14,0.813,-28.623,negative,Significantly_Below,UnderP
837,WFC,Wells Fargo & Co,2019/10/15,1.15,0.92,-19.65,negative,Significantly_Below,regular
838,WFC,Wells Fargo & Co,2019/9/15,1.15,1.047,-8.817,negative,Below_Average,regular
839,WFC,Wells Fargo & Co,2019/8/16,1.15,1.173,2.017,positive,Pos_Average,OutP
840,WFC,Wells Fargo & Co,2019/7/16,1.15,1.3,12.85,positive,Significantly_Above,OutP
841,WFC,Wells Fargo & Co,2019/6/16,1.13,1.2670000000000001,11.83,positive,Significantly_Above,OutP
842,WFC,Wells Fargo & Co,2019/5/17,1.11,1.2329999999999999,10.81,positive,Significantly_Above,OutP
843,WFC,Wells Fargo & Co,2019/4/12,1.09,1.2,9.79,positive,Above_Average,OutP
844,WFC,Wells Fargo & Co,2019/3/13,1.117,1.203,7.577000000000001,positive,Above_Average,OutP
845,WFC,Wells Fargo & Co,2019/2/11,1.143,1.207,5.3629999999999995,positive,Above_Average,OutP
846,WFC,Wells Fargo & Co,2019/1/15,1.17,1.21,3.15,positive,Pos_Average,regular
847,WFC,Wells Fargo & Co,2018/12/16,1.17,1.183,0.907,positive,Pos_Average,regular
848,WFC,Wells Fargo & Co,2018/11/16,1.17,1.157,-1.337,negative,Neg_Average,UnderP
849,WFC,Wells Fargo & Co,2018/10/12,1.17,1.13,-3.58,negative,Neg_Average,UnderP
850,WFC,Wells Fargo & Co,2018/9/12,1.153,1.08,-6.473,negative,Below_Average,UnderP
851,WFC,Wells Fargo & Co,2018/8/13,1.137,1.03,-9.367,negative,Below_Average,UnderP
852,WFC,Wells Fargo & Co,2018/7/13,1.12,0.98,-12.26,negative,Significantly_Below,UnderP
853,WFC,Wells Fargo & Co,2018/6/13,1.103,1.0270000000000001,-6.452999999999999,negative,Below_Average,regular
854,WFC,Wells Fargo & Co,2018/5/14,1.087,1.073,-0.647,negative,Neg_Average,regular
855,WFC,Wells Fargo & Co,2018/4/13,1.07,1.12,5.16,positive,Above_Average,regular
856,WFC,Wells Fargo & Co,2018/3/14,1.07,1.07,0.43700000000000006,positive,Pos_Average,regular
857,WFC,Wells Fargo & Co,2018/2/12,1.07,1.02,-4.287,negative,Neg_Average,UnderP
858,WFC,Wells Fargo & Co,2018/1/12,1.07,0.97,-9.01,negative,Below_Average,UnderP
859,WFC,Wells Fargo & Co,2017/12/13,1.053,0.927,-12.023,negative,Significantly_Below,UnderP
860,WFC,Wells Fargo & Co,2017/11/13,1.037,0.883,-15.037,negative,Significantly_Below,UnderP
861,WFC,Wells Fargo & Co,2017/10/13,1.02,0.84,-18.05,negative,Significantly_Below,UnderP
862,WFC,Wells Fargo & Co,2017/9/13,1.0170000000000001,0.917,-10.052999999999999,negative,Significantly_Below,regular
863,WFC,Wells Fargo & Co,2017/8/14,1.013,0.993,-2.057,negative,Neg_Average,regular
864,WFC,Wells Fargo & Co,2017/7/14,1.01,1.07,5.94,positive,Above_Average,OutP
865,WFC,Wells Fargo & Co,2017/6/14,0.997,1.047,5.132999999999999,positive,Above_Average,OutP
866,WFC,Wells Fargo & Co,2017/5/15,0.983,1.023,4.327,positive,Pos_Average,OutP
867,WFC,Wells Fargo & Co,2017/4/13,0.97,1.0,3.52,positive,Pos_Average,regular
868,WFC,Wells Fargo & Co,2017/3/14,0.98,0.987,1.047,positive,Pos_Average,regular
869,WFC,Wells Fargo & Co,2017/2/12,0.99,0.973,-1.4269999999999998,negative,Neg_Average,UnderP
870,WFC,Wells Fargo & Co,2017/1/13,1.0,0.96,-3.9,negative,Neg_Average,regular
871,WFC,Wells Fargo & Co,2016/12/14,1.003,0.983,-1.8730000000000002,negative,Neg_Average,regular
872,WFC,Wells Fargo & Co,2016/11/14,1.0070000000000001,1.0070000000000001,0.153,positive,Pos_Average,OutP
873,WFC,Wells Fargo & Co,2016/10/14,1.01,1.03,2.18,positive,Pos_Average,OutP
874,WFC,Wells Fargo & Co,2016/9/14,1.01,1.023,1.52,positive,Pos_Average,OutP
875,WFC,Wells Fargo & Co,2016/8/15,1.01,1.0170000000000001,0.86,positive,Pos_Average,OutP
876,WFC,Wells Fargo & Co,2016/7/15,1.01,1.01,0.2,positive,Pos_Average,OutP
877,WFC,Wells Fargo & Co,2016/6/15,0.997,1.003,0.7170000000000001,positive,Pos_Average,OutP
878,WFC,Wells Fargo & Co,2016/5/16,0.983,0.997,1.2329999999999999,positive,Pos_Average,OutP
879,WFC,Wells Fargo & Co,2016/4/14,0.97,0.99,1.75,positive,Pos_Average,OutP
880,WFC,Wells Fargo & Co,2016/3/15,0.987,1.003,1.4269999999999998,positive,Pos_Average,OutP
881,WFC,Wells Fargo & Co,2016/2/14,1.003,1.0170000000000001,1.103,positive,Pos_Average,regular
882,WFC,Wells Fargo & Co,2016/1/15,1.02,1.03,0.78,positive,Pos_Average,regular
890,WU,Western Union Co,2021/4/3,0.447,0.15,2.467,positive,Pos_Average,OutP
891,WU,Western Union Co,2021/3/4,0.433,0.3,4.933,positive,Pos_Average,OutP
892,WU,Western Union Co,2021/2/10,0.42,0.45,7.4,positive,Above_Average,OutP
893,WU,Western Union Co,2021/1/11,0.433,0.49,12.637,positive,Significantly_Above,OutP
894,WU,Western Union Co,2020/12/12,0.447,0.53,17.873,positive,Significantly_Above,OutP
895,WU,Western Union Co,2020/10/29,0.46,0.57,23.11,positive,Significantly_Above,OutP
896,WU,Western Union Co,2020/9/29,0.423,0.517,21.46,positive,Significantly_Above,OutP
897,WU,Western Union Co,2020/8/30,0.387,0.46299999999999997,19.81,positive,Significantly_Above,OutP
898,WU,Western Union Co,2020/8/4,0.35,0.41,18.16,positive,Significantly_Above,OutP
899,WU,Western Union Co,2020/7/5,0.37,0.42,14.373,positive,Significantly_Above,OutP
900,WU,Western Union Co,2020/6/5,0.39,0.43,10.587,positive,Significantly_Above,OutP
901,WU,Western Union Co,2020/5/5,0.41,0.44,6.8,positive,Above_Average,regular
902,WU,Western Union Co,2020/4/5,0.41700000000000004,0.42,0.863,positive,Pos_Average,regular
903,WU,Western Union Co,2020/3/6,0.423,0.4,-5.073,negative,Below_Average,UnderP
904,WU,Western Union Co,2020/2/11,0.43,0.38,-11.01,negative,Significantly_Below,regular
905,WU,Western Union Co,2020/1/12,0.44,0.41700000000000004,-5.242999999999999,negative,Below_Average,regular
906,WU,Western Union Co,2019/12/13,0.45,0.45299999999999996,0.523,positive,Pos_Average,regular
907,WU,Western Union Co,2019/10/31,0.46,0.49,6.29,positive,Above_Average,regular
908,WU,Western Union Co,2019/10/1,0.507,0.47700000000000004,-4.263,negative,Neg_Average,UnderP
909,WU,Western Union Co,2019/9/1,0.5529999999999999,0.46299999999999997,-14.817,negative,Significantly_Below,UnderP
910,WU,Western Union Co,2019/8/1,0.6,0.45,-25.37,negative,Significantly_Below,UnderP
911,WU,Western Union Co,2019/7/2,0.5429999999999999,0.43700000000000006,-18.24,negative,Significantly_Below,UnderP
912,WU,Western Union Co,2019/6/2,0.48700000000000004,0.423,-11.11,negative,Significantly_Below,UnderP
913,WU,Western Union Co,2019/5/7,0.43,0.41,-3.98,negative,Neg_Average,UnderP
914,WU,Western Union Co,2019/4/7,0.45,0.43700000000000006,-2.79,negative,Neg_Average,UnderP
915,WU,Western Union Co,2019/3/8,0.47,0.46299999999999997,-1.6,negative,Neg_Average,regular
916,WU,Western Union Co,2019/2/7,0.49,0.49,-0.41,negative,Neg_Average,regular
917,WU,Western Union Co,2019/1/8,0.48700000000000004,0.5,2.657,positive,Pos_Average,OutP
918,WU,Western Union Co,2018/12/9,0.483,0.51,5.723,positive,Above_Average,OutP
919,WU,Western Union Co,2018/11/1,0.48,0.52,8.79,positive,Above_Average,OutP
920,WU,Western Union Co,2018/10/2,0.47700000000000004,0.5,5.15,positive,Above_Average,regular
921,WU,Western Union Co,2018/9/2,0.473,0.48,1.51,positive,Pos_Average,regular
922,WU,Western Union Co,2018/8/2,0.47,0.46,-2.13,negative,Neg_Average,regular
923,WU,Western Union Co,2018/7/3,0.45299999999999996,0.457,0.623,positive,Pos_Average,OutP
924,WU,Western Union Co,2018/6/3,0.43700000000000006,0.45299999999999996,3.377,positive,Pos_Average,OutP
925,WU,Western Union Co,2018/5/1,0.42,0.45,6.13,positive,Above_Average,regular
926,WU,Western Union Co,2018/4/1,0.43,0.43700000000000006,1.123,positive,Pos_Average,regular
927,WU,Western Union Co,2018/3/2,0.44,0.423,-3.883,negative,Neg_Average,regular
928,WU,Western Union Co,2018/2/13,0.45,0.41,-8.89,negative,Below_Average,regular
929,WU,Western Union Co,2018/1/14,0.45,0.45,0.087,positive,Pos_Average,OutP
930,WU,Western Union Co,2017/12/15,0.45,0.49,9.062999999999999,positive,Above_Average,OutP
931,WU,Western Union Co,2017/11/2,0.45,0.53,18.04,positive,Significantly_Above,OutP
932,WU,Western Union Co,2017/10/3,0.44,0.52,18.852999999999998,positive,Significantly_Above,OutP
933,WU,Western Union Co,2017/9/3,0.43,0.51,19.667,positive,Significantly_Above,OutP
934,WU,Western Union Co,2017/8/3,0.42,0.5,20.48,positive,Significantly_Above,regular
935,WU,Western Union Co,2017/7/4,0.41,0.45,9.93,positive,Above_Average,regular
936,WU,Western Union Co,2017/6/4,0.4,0.4,-0.62,negative,Neg_Average,UnderP
937,WU,Western Union Co,2017/5/2,0.39,0.35,-11.17,negative,Significantly_Below,regular
938,WU,Western Union Co,2017/4/2,0.40299999999999997,0.39,-4.09,negative,Neg_Average,regular
939,WU,Western Union Co,2017/3/3,0.41700000000000004,0.43,2.99,positive,Pos_Average,OutP
940,WU,Western Union Co,2017/2/9,0.43,0.47,10.07,positive,Significantly_Above,OutP
941,WU,Western Union Co,2017/1/10,0.433,0.46,6.487,positive,Above_Average,regular
942,WU,Western Union Co,2016/12/11,0.43700000000000006,0.45,2.903,positive,Pos_Average,regular
943,WU,Western Union Co,2016/11/1,0.44,0.44,-0.68,negative,Neg_Average,regular
944,WU,Western Union Co,2016/10/2,0.42700000000000005,0.433,1.04,positive,Pos_Average,OutP
945,WU,Western Union Co,2016/9/2,0.413,0.42700000000000005,2.76,positive,Pos_Average,OutP
946,WU,Western Union Co,2016/8/3,0.4,0.42,4.48,positive,Pos_Average,regular
947,WU,Western Union Co,2016/7/4,0.39299999999999996,0.40299999999999997,2.197,positive,Pos_Average,regular
948,WU,Western Union Co,2016/6/4,0.387,0.387,-0.087,negative,Neg_Average,UnderP
949,WU,Western Union Co,2016/5/3,0.38,0.37,-2.37,negative,Neg_Average,UnderP
950,WU,Western Union Co,2016/4/3,0.39299999999999996,0.387,-1.34,negative,Neg_Average,regular
951,WU,Western Union Co,2016/3/4,0.40700000000000003,0.40299999999999997,-0.31,negative,Neg_Average,regular
952,WU,Western Union Co,2016/2/9,0.42,0.42,0.72,positive,Pos_Average,regular
